1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1277.0,0.0,0.0,None,2,1Fam,Gd,Gd,778.0,0.0,GLQ,Unf,1,0,TA,499.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,Plywood,Plywood,GdWo,Po,1,CBlock,1,Typ,526.0,2,TA,Unf,TA,Attchd,1970.0,1277.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10628.0,Inside,85.0,Reg,0.0,20,RL,0.0,None,None,0.0,4,NAmes,0.0,5,7,Y,0.0,None,Tar&Grv,Flat,Normal,WD,176.0,Pave,5,1277.0,AllPub,0.0,1970,1970,2007,167000.0
888.0,756.0,0.0,None,3,1Fam,TA,No,386.0,0.0,LwQ,Unf,0,0,TA,342.0,Y,Artery,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,Gd,2,CBlock,1,Typ,312.0,1,TA,Unf,TA,Attchd,1942.0,1644.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9480.0,Inside,79.0,Reg,0.0,70,RL,224.0,Stone,None,0.0,6,NAmes,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,728.0,AllPub,168.0,1942,1995,2007,146500.0
1634.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1626.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,866.0,3,TA,RFn,TA,Attchd,2006.0,1634.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11428.0,Inside,98.0,IR1,0.0,20,RL,248.0,Stone,None,0.0,5,NridgHt,44.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1626.0,AllPub,0.0,2006,2006,2007,250000.0
832.0,878.0,0.0,None,3,1Fam,TA,No,426.0,0.0,GLQ,Unf,0,0,Gd,406.0,Y,RRNe,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,None,None,0,PConc,2,Typ,506.0,2,TA,RFn,TA,Attchd,1993.0,1710.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9291.0,Corner,76.0,IR1,0.0,60,RL,120.0,BrkFace,None,0.0,6,SawyerW,70.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,832.0,AllPub,144.0,1993,1993,2008,187000.0
1502.0,0.0,0.0,None,1,TwnhsE,TA,Av,368.0,1120.0,GLQ,BLQ,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,None,None,0,PConc,1,Typ,528.0,2,TA,RFn,TA,Attchd,1985.0,1502.0,1,GasA,TA,1Story,1,Gd,Lvl,Gtl,6820.0,Corner,82.58329128825031,IR1,0.0,120,RL,0.0,None,None,0.0,6,StoneBr,54.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,140.0,Pave,4,1488.0,AllPub,0.0,1985,1985,2010,212000.0
1161.0,808.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,808.0,Y,PosA,Norm,SBrkr,0.0,TA,TA,WdShing,Plywood,None,Gd,1,CBlock,2,Typ,534.0,2,TA,RFn,TA,Attchd,1977.0,1969.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,11952.0,Inside,92.0,Reg,0.0,60,RL,0.0,None,None,0.0,11,NWAmes,0.0,6,7,Y,0.0,None,WdShake,Mansard,Normal,WD,276.0,Pave,8,808.0,AllPub,0.0,1977,1977,2007,190000.0
1072.0,0.0,0.0,None,2,TwnhsE,TA,Gd,459.0,0.0,GLQ,Unf,1,0,Gd,88.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,525.0,2,TA,RFn,TA,Basment,2005.0,1072.0,0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,3675.0,Inside,35.0,Reg,0.0,180,RM,80.0,BrkFace,None,0.0,6,Edwards,28.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,547.0,AllPub,0.0,2005,2005,2008,148000.0
1976.0,0.0,0.0,None,2,1Fam,TA,Gd,1350.0,0.0,GLQ,Unf,1,0,Ex,626.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Ex,1,PConc,2,Typ,908.0,3,TA,RFn,TA,Attchd,2006.0,1976.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14977.0,Inside,110.0,IR1,0.0,20,RL,304.0,BrkFace,None,0.0,7,NridgHt,63.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1976.0,AllPub,250.0,2006,2007,2007,440000.0
1652.0,0.0,0.0,None,2,TwnhsE,TA,Av,1196.0,0.0,GLQ,Unf,1,0,Gd,298.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,None,None,0,PConc,2,Typ,499.0,2,TA,RFn,TA,Attchd,2000.0,1652.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,5330.0,Inside,41.0,Reg,0.0,120,RL,0.0,None,None,0.0,8,StoneBr,48.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1494.0,AllPub,96.0,2000,2000,2007,251000.0
970.0,0.0,0.0,None,2,1Fam,TA,No,630.0,0.0,GLQ,Unf,1,0,TA,340.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,624.0,2,TA,Unf,TA,Detchd,1996.0,970.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8480.0,Corner,80.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,Sawyer,24.0,6,5,Y,0.0,None,CompShg,Hip,Normal,WD,192.0,Pave,5,970.0,AllPub,0.0,1963,1963,2007,132500.0
1493.0,0.0,0.0,None,3,1Fam,TA,Gd,994.0,0.0,GLQ,Unf,1,0,Gd,484.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,508.0,2,TA,Fin,TA,Attchd,1997.0,1493.0,0,GasA,Ex,1Story,1,Gd,Lvl,Mod,13125.0,Inside,75.0,Reg,0.0,20,RL,215.0,BrkFace,None,0.0,4,CollgCr,39.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1478.0,AllPub,140.0,1997,1998,2008,208900.0
2069.0,574.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,2153.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,694.0,3,TA,Fin,TA,BuiltIn,2006.0,2643.0,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13693.0,Inside,105.0,Reg,0.0,60,RL,772.0,BrkFace,None,0.0,3,NridgHt,84.0,5,9,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,9,2153.0,AllPub,414.0,2006,2006,2007,380000.0
1718.0,0.0,0.0,None,3,1Fam,TA,Gd,1288.0,0.0,GLQ,Unf,1,0,Ex,417.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,826.0,3,TA,RFn,TA,Attchd,2007.0,1718.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10637.0,Inside,79.0,Reg,0.0,20,RL,336.0,Stone,None,0.0,9,CollgCr,44.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,1705.0,AllPub,208.0,2007,2008,2009,297000.0
1131.0,0.0,0.0,None,2,1Fam,TA,No,168.0,0.0,Rec,Unf,0,0,Fa,739.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Stucco,Stucco,MnPrv,None,0,BrkTil,1,Typ,672.0,2,TA,Unf,TA,Detchd,1995.0,1131.0,0,GasA,TA,1Story,1,TA,Bnk,Gtl,5925.0,Inside,50.0,Reg,0.0,30,RM,435.0,BrkCmn,None,0.0,3,OldTown,72.0,7,4,Y,0.0,None,CompShg,Hip,Alloca,WD,0.0,Pave,7,907.0,AllPub,0.0,1937,2000,2007,89471.0
1850.0,0.0,0.0,None,3,1Fam,TA,Gd,1261.0,0.0,GLQ,Unf,1,0,Ex,572.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,772.0,3,TA,Fin,TA,Attchd,2004.0,1850.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16033.0,FR2,98.0,IR1,0.0,20,RL,378.0,BrkFace,None,0.0,3,NridgHt,112.0,5,9,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,8,1833.0,AllPub,519.0,2004,2005,2006,326000.0
1792.0,0.0,0.0,None,2,1Fam,TA,Gd,1567.0,0.0,GLQ,Unf,1,0,Ex,225.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,874.0,3,TA,Fin,TA,Attchd,2003.0,1792.0,0,GasA,Ex,1Story,1,Ex,HLS,Gtl,11846.0,Inside,72.0,IR1,0.0,20,RL,562.0,BrkFace,None,0.0,8,NridgHt,49.0,5,9,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1792.0,AllPub,206.0,2003,2004,2006,374000.0
916.0,910.0,0.0,Pave,4,1Fam,TA,No,299.0,0.0,ALQ,Unf,1,0,TA,611.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,Stucco,Stucco,None,Gd,1,PConc,1,Min2,164.0,1,Fa,Unf,Fa,Attchd,1915.0,1826.0,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,2500.0,Corner,50.0,Reg,0.0,70,RM,0.0,None,None,0.0,6,OldTown,0.0,8,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,910.0,AllPub,0.0,1915,2005,2009,155000.0
1216.0,0.0,0.0,None,2,Twnhs,TA,No,897.0,0.0,GLQ,Unf,1,0,Ex,319.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,402.0,2,TA,Unf,TA,Attchd,1998.0,1216.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500.0,FR2,32.0,Reg,0.0,120,RM,116.0,BrkFace,None,0.0,5,Mitchel,125.0,5,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,1216.0,AllPub,0.0,1998,1998,2006,164000.0
999.0,0.0,0.0,None,3,1Fam,TA,No,588.0,0.0,ALQ,Unf,1,0,TA,411.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,264.0,1,TA,Unf,TA,Detchd,1963.0,999.0,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7758.0,Corner,88.07950953541918,IR1,0.0,20,RL,0.0,None,None,0.0,3,Sawyer,132.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,999.0,AllPub,0.0,1962,2001,2007,132500.0
1113.0,0.0,0.0,None,3,1Fam,TA,No,607.0,0.0,ALQ,Unf,0,0,TA,506.0,Y,Norm,Norm,SBrkr,120.0,TA,Gd,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,264.0,1,TA,Unf,TA,Attchd,1950.0,1113.0,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9600.0,Inside,80.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,NAmes,80.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1113.0,AllPub,0.0,1950,2007,2009,147000.0
1073.0,0.0,0.0,None,3,1Fam,TA,No,836.0,0.0,ALQ,Unf,1,0,TA,237.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,515.0,2,TA,RFn,TA,Attchd,1965.0,1073.0,1,GasA,TA,1Story,1,TA,Lvl,Gtl,10289.0,Inside,79.0,Reg,0.0,20,RL,168.0,BrkFace,None,0.0,6,NAmes,0.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1073.0,AllPub,0.0,1965,1965,2007,156000.0
1484.0,0.0,0.0,None,3,1Fam,TA,Av,998.0,0.0,ALQ,Unf,0,0,Gd,486.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,487.0,2,TA,Unf,TA,Attchd,1971.0,1484.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,12243.0,Inside,70.0,IR1,0.0,20,RL,0.0,None,None,0.0,2,NWAmes,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,180.0,Pave,7,1484.0,AllPub,224.0,1971,1971,2007,175000.0
1766.0,648.0,0.0,None,3,2fmCon,Fa,No,664.0,0.0,BLQ,Unf,0,0,TA,290.0,N,Norm,Norm,FuseA,0.0,Fa,TA,Wd Sdng,Wd Sdng,None,Gd,1,CBlock,2,Mod,520.0,2,Fa,Unf,TA,Attchd,1970.0,2414.0,0,GasA,TA,1.5Fin,2,TA,Lvl,Gtl,10800.0,Corner,60.0,Reg,0.0,190,RL,0.0,None,None,0.0,5,OldTown,0.0,4,5,N,0.0,None,CompShg,Gable,Normal,ConLD,0.0,Pave,10,954.0,AllPub,142.0,1900,1970,2006,160000.0
630.0,0.0,0.0,None,1,Twnhs,TA,Av,515.0,0.0,GLQ,Unf,1,0,Gd,115.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,CemntBd,CmentBd,None,None,0,CBlock,1,Typ,286.0,1,TA,Unf,TA,Attchd,1970.0,630.0,0,GasA,TA,SFoyer,1,Gd,Lvl,Gtl,1526.0,Inside,21.0,Reg,0.0,180,RM,0.0,None,None,0.0,5,MeadowV,0.0,8,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,3,630.0,AllPub,0.0,1970,2002,2009,86000.0
616.0,688.0,0.0,None,3,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,264.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,CemntBd,CmentBd,None,Gd,1,PConc,1,Typ,336.0,1,TA,Fin,TA,BuiltIn,1976.0,1304.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,2665.0,Inside,51.62363799656122,Reg,0.0,160,RM,0.0,None,None,0.0,6,MeadowV,24.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,264.0,AllPub,141.0,1976,1976,2008,115000.0
958.0,620.0,0.0,None,3,1Fam,TA,No,403.0,165.0,BLQ,Rec,1,0,TA,238.0,Y,Artery,Norm,FuseA,32.0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,TA,2,CBlock,1,Typ,240.0,1,TA,Unf,TA,Attchd,1941.0,1578.0,0,GasA,TA,1.5Fin,1,Fa,Lvl,Gtl,9490.0,Inside,79.0,Reg,0.0,50,RL,0.0,None,None,0.0,8,NAmes,0.0,7,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,806.0,AllPub,0.0,1941,1950,2006,133000.0
728.0,728.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,728.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,429.0,2,TA,RFn,TA,Attchd,2006.0,1456.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,15578.0,Corner,105.0,IR1,0.0,60,RL,0.0,None,None,0.0,5,Gilbert,0.0,5,6,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,8,728.0,AllPub,0.0,2006,2006,2006,172785.0
1269.0,0.0,0.0,None,3,1Fam,TA,No,374.0,532.0,BLQ,LwQ,0,0,TA,363.0,Y,Norm,Norm,FuseA,0.0,TA,TA,BrkFace,Wd Sdng,None,Fa,1,CBlock,1,Typ,308.0,1,TA,Unf,TA,Detchd,1964.0,1269.0,1,GasA,TA,1Story,1,TA,Lvl,Gtl,7931.0,Inside,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,NAmes,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1269.0,AllPub,0.0,1960,1960,2008,155000.0
886.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,190.0,Y,Artery,Norm,FuseA,80.0,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,273.0,1,TA,Unf,TA,Attchd,1938.0,886.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,5784.0,Inside,50.0,Reg,0.0,30,RM,0.0,None,None,0.0,12,OldTown,20.0,8,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,190.0,AllPub,144.0,1938,1996,2009,91300.0
3228.0,0.0,0.0,None,4,1Fam,TA,No,1231.0,0.0,GLQ,Unf,1,0,Gd,1969.0,Y,Norm,Norm,SBrkr,291.0,TA,Gd,BrkFace,BrkFace,None,Gd,1,PConc,3,Typ,546.0,2,TA,RFn,TA,Attchd,1992.0,3228.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12692.0,Inside,112.6587768440613,IR1,0.0,20,RL,0.0,None,None,0.0,5,NoRidge,75.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,10,3200.0,AllPub,264.0,1992,1993,2007,430000.0
1133.0,687.0,0.0,Pave,4,1Fam,TA,No,329.0,0.0,Rec,Unf,1,0,TA,697.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,Wd Sdng,Wd Sdng,GdPrv,None,0,PConc,2,Typ,240.0,1,TA,Unf,TA,Detchd,1925.0,1820.0,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,9120.0,Inside,60.0,Reg,0.0,50,RL,0.0,None,None,0.0,6,BrkSide,100.0,6,7,N,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1026.0,AllPub,0.0,1925,1950,2008,184000.0
899.0,0.0,0.0,None,3,1Fam,TA,No,450.0,0.0,ALQ,Unf,0,0,TA,414.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,PConc,1,Typ,288.0,1,TA,Fin,TA,Attchd,1967.0,899.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7800.0,Inside,65.0,Reg,0.0,20,RL,89.0,BrkFace,None,0.0,6,Sawyer,0.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,864.0,AllPub,64.0,1967,2004,2009,130000.0
912.0,0.0,0.0,None,2,1Fam,TA,No,111.0,279.0,BLQ,LwQ,0,1,TA,522.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,MnWw,None,0,CBlock,1,Typ,297.0,1,TA,Fin,TA,Attchd,1958.0,912.0,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,7535.0,Inside,70.0,IR1,0.0,20,RL,0.0,None,Shed,480.0,6,NAmes,285.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,912.0,AllPub,12.0,1958,1985,2007,120000.0
672.0,546.0,0.0,None,3,Twnhs,TA,No,356.0,0.0,BLQ,Unf,0,0,TA,316.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,264.0,1,TA,Unf,TA,Detchd,1973.0,1218.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1890.0,Inside,21.0,Reg,0.0,160,RM,285.0,BrkFace,None,0.0,5,BrDale,28.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,672.0,AllPub,144.0,1973,1973,2007,113000.0
866.0,902.0,0.0,None,3,1Fam,TA,No,400.0,0.0,GLQ,Unf,0,0,Gd,466.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,603.0,2,TA,RFn,TA,Attchd,2005.0,1768.0,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,9803.0,Inside,75.0,Reg,0.0,60,FV,0.0,None,None,0.0,2,Somerst,108.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,866.0,AllPub,0.0,2005,2005,2008,226700.0
1214.0,0.0,0.0,None,2,1Fam,TA,No,698.0,96.0,ALQ,GLQ,1,0,TA,420.0,Y,Feedr,Norm,SBrkr,184.0,TA,TA,MetalSd,MetalSd,GdPrv,None,0,CBlock,1,Typ,461.0,2,Fa,Unf,Fa,Detchd,1965.0,1214.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9170.0,Corner,70.0,Reg,0.0,20,RL,0.0,None,Shed,400.0,4,Edwards,0.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1214.0,AllPub,0.0,1965,1965,2007,140000.0
1801.0,0.0,0.0,None,1,1Fam,TA,No,1247.0,0.0,ALQ,Unf,1,0,TA,254.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,BrkFace,Wd Sdng,GdWo,TA,2,CBlock,2,Typ,484.0,2,TA,Fin,TA,Attchd,1959.0,1801.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,15602.0,Inside,100.0,IR1,0.0,20,RL,0.0,None,None,0.0,3,Crawfor,54.0,8,7,Y,0.0,None,CompShg,Gable,Normal,WD,161.0,Pave,6,1501.0,AllPub,0.0,1959,1997,2010,289000.0
855.0,467.0,0.0,None,3,TwnhsE,TA,No,257.0,495.0,ALQ,Rec,0,1,TA,103.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Brk Cmn,None,Fa,1,CBlock,2,Typ,440.0,2,TA,Unf,TA,Attchd,1974.0,1322.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,2308.0,Inside,24.0,Reg,0.0,160,RL,0.0,None,None,0.0,6,NPkVill,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,855.0,AllPub,260.0,1974,1974,2009,147000.0
960.0,1000.0,0.0,Grvl,4,Duplex,None,None,0.0,0.0,None,None,0,0,None,960.0,Y,Artery,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,2,Typ,400.0,2,TA,Unf,TA,Detchd,1952.0,1960.0,0,GasA,Gd,2Story,2,TA,Lvl,Gtl,7596.0,Inside,60.0,Reg,0.0,90,RM,360.0,BrkFace,None,0.0,7,OldTown,0.0,5,5,N,0.0,None,CompShg,Hip,Normal,COD,0.0,Pave,10,960.0,AllPub,0.0,1952,1952,2009,124500.0
1065.0,846.0,0.0,None,3,1Fam,TA,No,380.0,0.0,GLQ,Unf,0,0,Gd,397.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,471.0,2,TA,RFn,TA,Attchd,1993.0,1911.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9554.0,Inside,80.0,IR1,0.0,60,RL,125.0,BrkFace,None,0.0,9,SawyerW,81.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,777.0,AllPub,182.0,1993,1994,2006,215000.0
1218.0,0.0,0.0,None,2,1Fam,TA,No,27.0,0.0,GLQ,Unf,0,0,Gd,1191.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,676.0,2,TA,Fin,TA,Attchd,2009.0,1218.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7862.0,Inside,75.0,IR1,0.0,20,FV,0.0,None,None,0.0,9,Somerst,102.0,5,6,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,4,1218.0,AllPub,0.0,2009,2009,2009,208300.0
689.0,689.0,0.0,None,3,1Fam,TA,No,141.0,0.0,Rec,Unf,0,0,TA,548.0,Y,Norm,Norm,SBrkr,116.0,Ex,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,2,Typ,360.0,2,TA,Unf,TA,Detchd,1928.0,1378.0,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9600.0,Inside,60.0,Reg,0.0,70,RM,0.0,None,None,0.0,10,OldTown,0.0,9,7,N,0.0,None,CompShg,Gambrel,Normal,WD,0.0,Pave,7,689.0,AllPub,0.0,1928,2005,2008,161000.0
1041.0,0.0,0.0,None,3,1Fam,TA,No,991.0,0.0,ALQ,Unf,1,0,TA,50.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,1,Typ,270.0,1,TA,RFn,TA,Attchd,1959.0,1041.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9600.0,Corner,80.0,Reg,0.0,20,RL,132.0,BrkFace,None,0.0,7,NAmes,88.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1041.0,AllPub,224.0,1959,1959,2009,124500.0
1363.0,0.0,0.0,None,2,1Fam,TA,No,650.0,180.0,BLQ,Rec,1,0,TA,178.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,Wd Sdng,Wd Sdng,None,TA,2,CBlock,1,Min1,288.0,1,TA,Unf,TA,CarPort,1951.0,1363.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,14559.0,Inside,75.0,Reg,0.0,20,RL,70.0,BrkCmn,Shed,2000.0,6,NAmes,42.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,168.0,Pave,6,1008.0,AllPub,324.0,1951,2000,2009,164900.0
1368.0,0.0,0.0,None,2,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,1368.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,474.0,2,TA,RFn,TA,Attchd,2005.0,1368.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6792.0,Inside,40.0,IR1,0.0,120,RL,94.0,Stone,None,0.0,3,NridgHt,35.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1368.0,AllPub,132.0,2005,2006,2006,202665.0
864.0,0.0,0.0,None,3,1Fam,TA,No,521.0,174.0,BLQ,LwQ,1,0,TA,169.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,624.0,2,TA,Unf,TA,Detchd,1964.0,864.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9100.0,Corner,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,864.0,AllPub,0.0,1958,1958,2006,129900.0
